,index,cluster,silhouette,name
166,95,1,0.12392009635400006,"['diabetes mellitus', 'obsolete impaired renal function disease', 'hypertension']"
167,14,1,0.12308338039585308,"['diabetes mellitus', 'obsolete impaired renal function disease', 'hypertension', 'respiratory syncytial virus infectious disease']"
168,388,1,0.12305198375205723,"['diabetes mellitus', 'hypertension']"
169,367,1,0.11980218363966891,"['lipid metabolism disorder', 'respiratory syncytial virus infectious disease']"
170,263,1,0.11596723175071261,"['diabetes mellitus', 'brain disease', ""Parkinson's disease"", 'respiratory syncytial virus infectious disease']"
171,162,1,0.11203479805574372,"['diabetes mellitus', 'brain disease', 'respiratory syncytial virus infectious disease']"
172,249,1,0.11197602605846192,['diabetes mellitus']
173,129,1,0.11162151751278274,"['diabetes mellitus', 'liver disease', 'atherosclerosis', 'hypertension', 'respiratory syncytial virus infectious disease', 'liver cancer']"
174,404,1,0.1025281710212583,"['chronic obstructive pulmonary disease', 'hypertension']"
175,348,1,0.10107363012071335,"['diabetes mellitus', 'chronic obstructive pulmonary disease', 'respiratory syncytial virus infectious disease', 'asthma']"
176,37,1,0.09866342546468038,"['cervical cancer', 'acute kidney failure', 'respiratory syncytial virus infectious disease']"
177,411,1,0.08602252084591276,"['diabetes mellitus', 'liver disease', 'lung disease']"
178,464,1,0.08001628617110197,"['diabetes mellitus', 'lung disease', 'obesity']"
179,90,1,0.07968722093736995,"['brain disease', 'immune system disease']"
180,439,1,0.0788239662457651,"['diabetes mellitus', 'cerebrovascular disease', 'obesity', 'respiratory syncytial virus infectious disease']"
181,428,1,0.0751466673353343,"[""Parkinson's disease"", 'respiratory syncytial virus infectious disease']"
182,267,1,0.07475926694673526,"['brain disease', 'hypothyroidism']"
183,383,1,0.07354029919832183,['hypertension']
184,424,1,0.0723219943303534,"['oropharynx cancer', 'respiratory syncytial virus infectious disease']"
185,353,1,0.07010546579473757,"['psychotic disorder', 'generalized anxiety disorder']"
186,375,1,0.06689547621152035,"['brain disease', 'cerebrovascular disease', 'Down syndrome', 'respiratory syncytial virus infectious disease']"
187,150,1,0.06524722547098599,['arthritis']
188,251,1,0.05762416645364633,"['hypertension', 'obesity']"
189,99,1,0.053846474726718774,"['hypertension', 'immune system disease']"
190,371,1,0.05279541913919617,"['diabetes mellitus', 'brain disease', 'respiratory syncytial virus infectious disease', 'asthma']"
191,11,1,0.049768352450518916,"['diabetes mellitus', 'breast cancer', 'obesity', 'respiratory syncytial virus infectious disease']"
192,69,1,0.04850045153997061,"['diabetes mellitus', 'lipid metabolism disorder', 'respiratory syncytial virus infectious disease', 'hyperthyroidism']"
193,118,1,0.045871445700992344,"['brain disease', 'respiratory syncytial virus infectious disease', 'nicotine dependence']"
194,84,1,0.044763717069265116,"['laryngeal benign neoplasm', 'respiratory syncytial virus infectious disease']"
195,192,1,0.04203376854802677,"['diabetes mellitus', 'acute kidney failure', 'obesity', 'respiratory syncytial virus infectious disease']"
196,43,1,0.0410251643252721,['bipolar disorder']
197,42,1,0.03807414113506424,"['urinary bladder cancer', 'immune system disease', 'respiratory syncytial virus infectious disease']"
